Country,Country Code,Continent,Region,Year,Emissions Per Capita,Emissions,Hazardous waste
Gambia,270,Africa,Western Africa,2008,0.260271334,410.704,200
Gambia,270,Africa,Western Africa,2007,0.258947591,396.036,200
Gambia,270,Africa,Western Africa,2006,0.227591269,337.364,200
Gambia,270,Africa,Western Africa,2005,0.224632783,322.696,200
Gambia,270,Africa,Western Africa,2004,0.231832831,322.696,200
Gambia,270,Africa,Western Africa,2003,0.233853003,315.362,200
Gambia,270,Africa,Western Africa,2002,0.241348408,315.362,200
Gambia,270,Africa,Western Africa,2001,0.222910718,282.359,200
Gambia,270,Africa,Western Africa,2000,0.223804444,275.025,200
Gambia,270,Africa,Western Africa,1999,0.215137666,256.69,200
Gambia,270,Africa,Western Africa,1998,0.202444467,234.688,200
Gambia,270,Africa,Western Africa,1997,0.191974878,216.353,200
Gambia,270,Africa,Western Africa,1996,0.197414981,216.353,200
Gambia,270,Africa,Western Africa,1995,0.203006157,216.353,200
Gambia,270,Africa,Western Africa,1994,0.201642903,209.019,200
Gambia,270,Africa,Western Africa,1993,0.207310348,209.019,200
Gambia,270,Africa,Western Africa,1992,0.202128072,198.018,200
Gambia,270,Africa,Western Africa,1991,0.208554376,198.018,200
Gambia,270,Africa,Western Africa,1990,0.207986161,190.684,200
Georgia,268,Asia,Western Asia,2011,1.813285596,7931.721,200
Georgia,268,Asia,Western Asia,2010,1.488132178,6530.927,200
Georgia,268,Asia,Western Asia,2009,1.424775618,6270.57,200
Georgia,268,Asia,Western Asia,2008,1.454333618,6417.25,200
Georgia,268,Asia,Western Asia,2007,1.450701603,6420.917,200
Georgia,268,Asia,Western Asia,2006,1.383156711,6149.559,200
Georgia,268,Asia,Western Asia,2005,1.1323905,5067.794,200
Georgia,268,Asia,Western Asia,2004,0.957502746,4323.393,200
Georgia,268,Asia,Western Asia,2003,0.826592387,3773.343,200
Georgia,268,Asia,Western Asia,2002,0.733108502,3388.308,200
Georgia,268,Asia,Western Asia,2001,0.80509238,3769.676,200
Georgia,268,Asia,Western Asia,2000,0.956254239,4536.079,200
Georgia,268,Asia,Western Asia,1999,0.904666405,4345.395,200
Georgia,268,Asia,Western Asia,1998,1.020486654,4961.451,200
Georgia,268,Asia,Western Asia,1997,0.901387489,4437.07,200
Georgia,268,Asia,Western Asia,1996,0.814954699,4066.703,200
Georgia,268,Asia,Western Asia,1995,0.454472274,2302.876,200
Georgia,268,Asia,Western Asia,1994,1.179879482,6083.553,200
Georgia,268,Asia,Western Asia,1993,1.894635504,9952.238,200
Georgia,268,Asia,Western Asia,1992,2.868774746,15335.394,200
Germany,276,Europe,Western Europe,2011,8.800005064,729457.975,200
Germany,276,Europe,Western Europe,2010,9.042648925,750697.239,200
Germany,276,Europe,Western Europe,2009,8.668431904,721064.212,200
Germany,276,Europe,Western Europe,2008,9.380632032,782152.765,200
Germany,276,Europe,Western Europe,2007,9.340016237,780627.293,200
Germany,276,Europe,Western Europe,2006,9.623147191,805845.252,200
Germany,276,Europe,Western Europe,2005,9.509987943,797279.14,200
Germany,276,Europe,Western Europe,2004,9.752211539,817711.664,200
Germany,276,Europe,Western Europe,2003,9.827029289,823391.847,200
Germany,276,Europe,Western Europe,2002,9.903444482,828771.336,200
Germany,276,Europe,Western Europe,2001,10.21329964,853662.932,200
Germany,276,Europe,Western Europe,2000,9.938370741,829977.779,200
Germany,276,Europe,Western Europe,1999,9.85090131,822460.429,200
Germany,276,Europe,Western Europe,1998,10.24379743,855364.42,200
Germany,276,Europe,Western Europe,1997,10.3278179,862276.715,200
Germany,276,Europe,Western Europe,1996,10.66825297,889614.2,200
Germany,276,Europe,Western Europe,1995,10.3924641,864110.215,200
Germany,276,Europe,Western Europe,1994,10.45986915,865558.68,200
Germany,276,Europe,Western Europe,1993,10.67367899,877645.112,200
Germany,276,Europe,Western Europe,1992,10.92770583,891975.748,200
Germany,276,Europe,Western Europe,1991,11.47739909,929973.202,200
Ghana,288,Africa,Western Africa,2011,0.40613603,10080.583,200
Ghana,288,Africa,Western Africa,2010,0.416379929,10102.585,200
Ghana,288,Africa,Western Africa,2009,0.325349736,7708.034,200
Ghana,288,Africa,Western Africa,2008,0.395417959,9138.164,200
Ghana,288,Africa,Western Africa,2007,0.436282907,9827.56,200
Ghana,288,Africa,Western Africa,2006,0.4263841,9358.184,200
Ghana,288,Africa,Western Africa,2005,0.327018232,6992.969,200
Ghana,288,Africa,Western Africa,2004,0.352699146,7348.668,200
Ghana,288,Africa,Western Africa,2003,0.375881442,7631.027,200
Ghana,288,Africa,Western Africa,2002,0.375108301,7422.008,200
Ghana,288,Africa,Western Africa,2001,0.358652797,6919.629,200
Ghana,288,Africa,Western Africa,2000,0.334071375,6288.905,200
Ghana,288,Africa,Western Africa,1999,0.356242081,6549.262,200
Ghana,288,Africa,Western Africa,1998,0.356316021,6402.582,200
Ghana,288,Africa,Western Africa,1997,0.364018681,6395.248,200
Ghana,288,Africa,Western Africa,1996,0.335321764,5757.19,200
Ghana,288,Africa,Western Africa,1995,0.323798339,5427.16,200
Ghana,288,Africa,Western Africa,1994,0.310384645,5071.461,200
Ghana,288,Africa,Western Africa,1993,0.29322602,4664.424,200
Ghana,288,Africa,Western Africa,1992,0.264744037,4096.039,200
Ghana,288,Africa,Western Africa,1991,0.268875008,4044.701,200
Ghana,288,Africa,Western Africa,1990,0.268720111,3931.024,200
Gibraltar,292,Europe,Southern Europe,2011,,454.708,200
Gibraltar,292,Europe,Southern Europe,2010,,473.043,200
Gibraltar,292,Europe,Southern Europe,2009,,465.709,200
Gibraltar,292,Europe,Southern Europe,2008,,425.372,200
Gibraltar,292,Europe,Southern Europe,2007,,418.038,200
Gibraltar,292,Europe,Southern Europe,2006,,421.705,200
Gibraltar,292,Europe,Southern Europe,2005,,388.702,200
Gibraltar,292,Europe,Southern Europe,2004,,366.7,200
Gibraltar,292,Europe,Southern Europe,2003,,355.699,200
Gibraltar,292,Europe,Southern Europe,2002,,344.698,200
Gibraltar,292,Europe,Southern Europe,2001,,344.698,200
Gibraltar,292,Europe,Southern Europe,2000,,333.697,200
Gibraltar,292,Europe,Southern Europe,1999,,322.696,200
Gibraltar,292,Europe,Southern Europe,1998,,311.695,200
Gibraltar,292,Europe,Southern Europe,1997,,121.011,200
Gibraltar,292,Europe,Southern Europe,1996,,194.351,200
Gibraltar,292,Europe,Southern Europe,1995,,348.365,200
Gibraltar,292,Europe,Southern Europe,1994,,399.703,200
Gibraltar,292,Europe,Southern Europe,1993,,333.697,200
Gibraltar,292,Europe,Southern Europe,1992,,91.675,200
Gibraltar,292,Europe,Southern Europe,1991,,106.343,200
Gibraltar,292,Europe,Southern Europe,1990,,95.342,200
Greece,300,Europe,Southern Europe,2011,7.559222618,84047.64,200
Greece,300,Europe,Southern Europe,2010,7.805330676,86717.216,200
Greece,300,Europe,Southern Europe,2009,8.551152089,94901.96,200
Greece,300,Europe,Southern Europe,2008,8.825167826,97809.891,200
Greece,300,Europe,Southern Europe,2007,8.877500117,98246.264,200
Greece,300,Europe,Southern Europe,2006,8.802115971,97285.51,200
Greece,300,Europe,Southern Europe,2005,8.936651179,98675.303,200
Greece,300,Europe,Southern Europe,2004,8.803549826,97149.831,200
Greece,300,Europe,Southern Europe,2003,8.678426082,95738.036,200
Greece,300,Europe,Southern Europe,2002,8.495084959,93669.848,200
Greece,300,Europe,Southern Europe,2001,8.517762165,93805.527,200
Greece,300,Europe,Southern Europe,2000,8.338700612,91616.328,200
Greece,300,Europe,Southern Europe,1999,7.913657853,86636.542,200
Greece,300,Europe,Southern Europe,1998,8.05297041,87751.31,200
Greece,300,Europe,Southern Europe,1997,7.727566342,83717.61,200
Greece,300,Europe,Southern Europe,1996,7.458500583,80241.294,200
Greece,300,Europe,Southern Europe,1995,7.382237444,78781.828,200
Greece,300,Europe,Southern Europe,1994,7.369045803,77909.082,200
Greece,300,Europe,Southern Europe,1993,7.236662733,75712.549,200
Greece,300,Europe,Southern Europe,1992,7.294674163,75499.863,200
Greece,300,Europe,Southern Europe,1991,7.227892378,74062.399,200
Greece,300,Europe,Southern Europe,1990,7.310540297,74278.752,200
Greenland,304,Americas,Northern America,2011,,707.731,200
Greenland,304,Americas,Northern America,2010,,663.727,200
Greenland,304,Americas,Northern America,2009,,575.719,200
Greenland,304,Americas,Northern America,2008,,660.06,200
Greenland,304,Americas,Northern America,2007,,638.058,200
Greenland,304,Americas,Northern America,2006,,627.057,200
Greenland,304,Americas,Northern America,2005,,608.722,200
Greenland,304,Americas,Northern America,2004,,583.053,200
Greenland,304,Americas,Northern America,2003,,531.715,200
Greenland,304,Americas,Northern America,2002,,539.049,200
Greenland,304,Americas,Northern America,2001,,539.049,200
Greenland,304,Americas,Northern America,2000,,531.715,200
Greenland,304,Americas,Northern America,1999,,542.716,200
Greenland,304,Americas,Northern America,1998,,531.715,200
Greenland,304,Americas,Northern America,1997,,524.381,200
Greenland,304,Americas,Northern America,1996,,517.047,200
Greenland,304,Americas,Northern America,1995,,506.046,200
Greenland,304,Americas,Northern America,1994,,506.046,200
Greenland,304,Americas,Northern America,1993,,502.379,200
Greenland,304,Americas,Northern America,1992,,484.044,200
Greenland,304,Americas,Northern America,1991,,550.05,200
Greenland,304,Americas,Northern America,1990,,557.384,200
Grenada,308,Americas,Caribbean,2011,2.408045758,253.023,200
Grenada,308,Americas,Caribbean,2010,2.487241705,260.357,200
Grenada,308,Americas,Caribbean,2009,2.426008668,253.023,200
Grenada,308,Americas,Caribbean,2008,2.505070623,260.357,200
Grenada,308,Americas,Caribbean,2007,2.301034889,238.355,200
Grenada,308,Americas,Caribbean,2006,2.23727484,231.021,200
Grenada,308,Americas,Caribbean,2005,2.101514313,216.353,200
Grenada,308,Americas,Caribbean,2004,2.000409137,205.352,200
Grenada,308,Americas,Caribbean,2003,2.113462083,216.353,200
Grenada,308,Americas,Caribbean,2002,2.011302755,205.352,200
Grenada,308,Americas,Caribbean,2001,1.908226885,194.351,200
Grenada,308,Americas,Caribbean,2000,1.876441645,190.684,200
Grenada,308,Americas,Caribbean,1999,1.915901854,194.351,200
Grenada,308,Americas,Caribbean,1998,1.737537265,176.016,200
Grenada,308,Americas,Caribbean,1997,1.70431644,172.349,200
Grenada,308,Americas,Caribbean,1996,1.564357713,157.681,200
Grenada,308,Americas,Caribbean,1995,1.536253279,154.014,200
Grenada,308,Americas,Caribbean,1994,1.438719153,143.013,200
Grenada,308,Americas,Caribbean,1993,1.268316006,124.678,200
Grenada,308,Americas,Caribbean,1992,1.244956328,121.011,200
Grenada,308,Americas,Caribbean,1991,1.178549583,113.677,200
Grenada,308,Americas,Caribbean,1990,1.142533702,110.01,200
Guadeloupe,312,Americas,Caribbean,2011,3.849142371,1774.828,200
Guadeloupe,312,Americas,Caribbean,2010,3.790387509,1738.158,200
Guadeloupe,312,Americas,Caribbean,2009,3.812502468,1738.158,200
Guadeloupe,312,Americas,Caribbean,2008,3.836019554,1738.158,200
Guadeloupe,312,Americas,Caribbean,2007,3.869174552,1741.825,200
Guadeloupe,312,Americas,Caribbean,2006,3.822004424,1708.822,200
Guadeloupe,312,Americas,Caribbean,2005,3.866304703,1716.156,200
Guadeloupe,312,Americas,Caribbean,2004,4.162126578,1833.5,200
Guadeloupe,312,Americas,Caribbean,2003,4.681951414,2046.186,200
Guadeloupe,312,Americas,Caribbean,2002,4.679044279,2027.851,200
Guadeloupe,312,Americas,Caribbean,2001,4.874763113,2093.857,200
Guadeloupe,312,Americas,Caribbean,2000,4.878576331,2075.522,200
Guadeloupe,312,Americas,Caribbean,1999,3.77111052,1587.811,200
Guadeloupe,312,Americas,Caribbean,1998,3.663477426,1525.472,200
Guadeloupe,312,Americas,Caribbean,1997,3.749889481,1543.807,200
Guadeloupe,312,Americas,Caribbean,1996,3.746256744,1525.472,200
Guadeloupe,312,Americas,Caribbean,1995,3.766297431,1518.138,200
Guadeloupe,312,Americas,Caribbean,1994,3.745265024,1496.136,200
Guadeloupe,312,Americas,Caribbean,1993,3.66465869,1452.132,200
Guadeloupe,312,Americas,Caribbean,1992,3.629030453,1426.463,200
Guadeloupe,312,Americas,Caribbean,1991,3.493492987,1360.457,200
Guadeloupe,312,Americas,Caribbean,1990,3.362393793,1294.451,200
Guatemala,320,Americas,Central America,2011,0.765486709,11257.69,200
Guatemala,320,Americas,Central America,2010,0.792639526,11367.7,200
Guatemala,320,Americas,Central America,2009,0.891258181,12467.8,200
Guatemala,320,Americas,Central America,2008,0.838275399,11441.04,200
Guatemala,320,Americas,Central America,2007,0.948832217,12636.482,200
Guatemala,320,Americas,Central America,2006,0.963917776,12526.472,200
Guatemala,320,Americas,Central America,2005,0.982191936,12453.132,200
Guatemala,320,Americas,Central America,2004,0.939594997,11620.723,200
Guatemala,320,Americas,Central America,2003,0.870631821,10502.288,200
Guatemala,320,Americas,Central America,2002,0.943106331,11096.342,200
Guatemala,320,Americas,Central America,2001,0.925775835,10626.966,200
Guatemala,320,Americas,Central America,2000,0.884988044,9915.568,200
Guatemala,320,Americas,Central America,1999,0.816049716,8929.145,200
Guatemala,320,Americas,Central America,1998,0.818731205,8753.129,200
Guatemala,320,Americas,Central America,1997,0.727108963,7598.024,200
Guatemala,320,Americas,Central America,1996,0.651217181,6651.938,200
Guatemala,320,Americas,Central America,1995,0.71769008,7165.318,200
Guatemala,320,Americas,Central America,1994,0.700971301,6838.955,200
Guatemala,320,Americas,Central America,1993,0.593564261,5658.181,200
Guatemala,320,Americas,Central America,1992,0.646150749,6017.547,200
Guatemala,320,Americas,Central America,1991,0.55537322,5053.126,200
Guatemala,320,Americas,Central America,1990,0.572096826,5086.129,200
Guinea,324,Africa,Western Africa,2011,0.232605745,2596.236,200
Guinea,324,Africa,Western Africa,2010,0.228596769,2486.226,200
Guinea,324,Africa,Western Africa,2009,0.19904424,2108.525,200
Guinea,324,Africa,Western Africa,2008,0.193754473,1998.515,200
Guinea,324,Africa,Western Africa,2007,0.120445305,1210.11,200
Guinea,324,Africa,Western Africa,2006,0.120499894,1180.774,200
Guinea,324,Africa,Western Africa,2005,0.123301294,1180.774,200
Guinea,324,Africa,Western Africa,2004,0.14308915,1342.122,200
Guinea,324,Africa,Western Africa,2003,0.145810222,1342.122,200
Guinea,324,Africa,Western Africa,2002,0.146343564,1323.787,200
Guinea,324,Africa,Western Africa,2001,0.145932151,1298.118,200
Guinea,324,Africa,Western Africa,2000,0.146325665,1279.783,200
Guinea,324,Africa,Western Africa,1999,0.147943514,1272.449,200
Guinea,324,Africa,Western Africa,1998,0.146988355,1243.113,200
Guinea,324,Africa,Western Africa,1997,0.15425618,1279.783,200
Guinea,324,Africa,Western Africa,1996,0.157194335,1272.449,200
Guinea,324,Africa,Western Africa,1995,0.159553324,1250.447,200
Guinea,324,Africa,Western Africa,1994,0.163486337,1228.445,200
Guinea,324,Africa,Western Africa,1993,0.154673485,1103.767,200
Guinea,324,Africa,Western Africa,1992,0.159547429,1074.431,200
Guinea,324,Africa,Western Africa,1991,0.169154848,1074.431,200
Guinea,324,Africa,Western Africa,1990,0.175427936,1056.096,200
Guinea-Bissau,624,Africa,Western Africa,2011,0.151265093,245.689,200
Guinea-Bissau,624,Africa,Western Africa,2010,0.150227779,238.355,200
Guinea-Bissau,624,Africa,Western Africa,2009,0.15132326,234.688,200
